AIRLINE,ORIGIN_AIRPORT,DEPARTURE_DELAY
WN,PHX,0.0
WN,PHX,19.0
WN,RNO,4.0
WN,BUR,
B6,DCA,-15.0
WN,ABQ,49.0
WN,PHX,0.0
WN,PHX,1.0
WN,PHX,1.0
WN,PHX,29.0
B6,PBI,-2.0
WN,BDL,-2.0
WN,PBI,-7.0
WN,ABQ,-3.0
WN,PHX,31.0
WN,SJC,-6.0
WN,PBI,16.0
WN,PHX,0.0
WN,PHX,11.0
WN,PHX,67.0
WN,RNO,-5.0
WN,ABQ,20.0
B6,DCA,-3.0
WN,PHX,37.0
WN,MSY,-3.0
WN,SJC,-4.0
WN,SLC,7.0
WN,MSY,-3.0
WN,PHX,8.0
WN,PHX,1.0
WN,BUR,-1.0
WN,PHX,8.0
WN,PHX,12.0
WN,BUR,0.0
WN,BUR,-3.0
WN,BUR,-3.0
WN,DCA,-4.0
WN,PHX,1.0
WN,SJC,2.0
B6,DCA,3.0
WN,PHX,1.0
WN,SJC,-5.0
WN,DCA,2.0
WN,BUR,-4.0
WN,RNO,-4.0
WN,SJC,-3.0
WN,PHX,17.0
WN,SJC,2.0
B6,BDL,21.0
WN,DCA,-8.0
WN,BDL,-1.0
WN,RNO,0.0
WN,BDL,6.0
WN,MSY,-2.0
WN,MSY,-1.0
WN,PHX,3.0
WN,SJC,50.0
WN,DCA,-5.0
WN,MSY,2.0
B6,DCA,-10.0
WN,ABQ,5.0
WN,MSY,-1.0
WN,PHX,-1.0
WN,PHX,13.0
WN,PHX,9.0
WN,SLC,-5.0
B6,PBI,5.0
WN,RNO,0.0
B6,DCA,-10.0
WN,MSY,0.0
WN,PHX,4.0
WN,PHX,2.0
WN,BDL,5.0
WN,PHX,8.0
WN,PHX,12.0
WN,BUR,-5.0
WN,BDL,-5.0
WN,PHX,2.0
WN,PHX,2.0
WN,PHX,0.0
WN,SJC,-5.0
WN,SJC,2.0
WN,SLC,-3.0
WN,DCA,60.0
WN,ABQ,17.0
WN,PHX,51.0
WN,MSY,13.0
WN,PHX,-5.0
WN,PHX,2.0
WN,SJC,-3.0
WN,DCA,-5.0
WN,DCA,-4.0
WN,BUR,-4.0
WN,MSY,-7.0
B6,DCA,-2.0
WN,PBI,5.0
WN,PHX,17.0
WN,SLC,-1.0
B6,DCA,5.0
WN,BUR,-3.0
WN,MSY,-2.0
WN,PHX,1.0
WN,PHX,18.0
WN,SJC,12.0
WN,DCA,-5.0
WN,BUR,-1.0
WN,MSY,1.0
WN,PHX,-3.0
WN,PHX,16.0
WN,SJC,26.0
WN,ABQ,22.0
WN,SLC,9.0
B6,BDL,9.0
WN,DCA,1.0
WN,RNO,-3.0
WN,SJC,10.0
WN,ABQ,-1.0
WN,MSY,10.0
WN,SLC,-1.0
WN,BUR,2.0
WN,PHX,27.0
WN,RNO,-2.0
B6,PBI,
WN,ABQ,3.0
WN,PHX,7.0
WN,SJC,23.0
WN,SJC,16.0
B6,MSY,-7.0
WN,DCA,-5.0
WN,BDL,19.0
WN,DCA,-2.0
WN,DCA,-5.0
WN,MSY,0.0
B6,DCA,-7.0
WN,PHX,3.0
WN,BDL,4.0
WN,PHX,17.0
WN,BUR,5.0
WN,SLC,81.0
WN,PHX,24.0
WN,PHX,2.0
WN,PHX,4.0
WN,MSY,-1.0
WN,PHX,1.0
WN,PHX,14.0
WN,ABQ,10.0
WN,PHX,-2.0
B6,BDL,-6.0
WN,BUR,7.0
WN,MSY,0.0
WN,PHX,-2.0
WN,PHX,8.0
WN,PHX,-1.0
WN,PHX,-3.0
WN,SJC,-6.0
WN,SJC,7.0
B6,DCA,-10.0
B6,PBI,10.0
WN,ABQ,23.0
WN,BUR,-2.0
WN,PHX,5.0
WN,SJC,-5.0
WN,DCA,-9.0
WN,BDL,108.0
WN,PHX,-2.0
WN,MSY,-5.0
B6,DCA,25.0
B6,PBI,132.0
WN,DCA,0.0
B6,MSY,70.0
WN,PHX,-1.0
WN,SLC,-4.0
WN,MSY,-4.0
WN,PHX,25.0
WN,PHX,0.0
WN,PHX,-4.0
WN,SLC,8.0
WN,SLC,27.0
WN,MSY,-3.0
WN,MSY,0.0
WN,PHX,22.0
WN,BDL,15.0
WN,PBI,-2.0
WN,RNO,0.0
B6,SLC,-3.0
WN,ABQ,13.0
WN,BUR,2.0
WN,SJC,0.0
WN,PHX,14.0
WN,SJC,-4.0
WN,MSY,-1.0
WN,PHX,7.0
WN,SJC,1.0
WN,BUR,-1.0
WN,DCA,24.0
WN,DCA,6.0
B6,DCA,-5.0
WN,MSY,-4.0
WN,ABQ,50.0
WN,BUR,-4.0
WN,PHX,48.0
B6,PBI,4.0
WN,BUR,-3.0
WN,MSY,62.0
B6,BDL,28.0
WN,ABQ,42.0
WN,ABQ,50.0
WN,PHX,97.0
WN,PHX,20.0
WN,PHX,12.0
WN,PHX,16.0
WN,PHX,21.0
WN,DCA,-10.0
WN,PBI,4.0
WN,PHX,62.0
WN,PHX,40.0
WN,PHX,50.0
WN,PHX,6.0
WN,PHX,1.0
B6,PBI,30.0
WN,DCA,-3.0
WN,RNO,-3.0
WN,MSY,-7.0
WN,PBI,-4.0
B6,DCA,0.0
WN,BUR,-2.0
WN,PHX,-4.0
WN,BUR,0.0
WN,PHX,54.0
WN,PHX,1.0
WN,PHX,20.0
WN,SJC,-5.0
WN,SJC,-3.0
WN,DCA,35.0
WN,MSY,-3.0
WN,PHX,3.0
WN,PHX,1.0
WN,SJC,72.0
B6,DCA,-10.0
WN,PHX,1.0
WN,SJC,0.0
WN,ABQ,26.0
WN,MSY,-3.0
WN,BUR,-2.0
WN,SJC,-1.0
WN,SLC,-1.0
B6,DCA,-8.0
WN,MSY,-1.0
WN,PHX,1.0
WN,SJC,34.0
B6,PBI,147.0
B6,PBI,118.0
WN,PHX,26.0
WN,PHX,64.0
WN,SJC,-4.0
WN,BUR,-6.0
WN,PHX,38.0
WN,RNO,48.0
WN,PHX,-4.0
WN,SJC,-4.0
WN,SJC,55.0
WN,SLC,-3.0
B6,DCA,-6.0
WN,RNO,-4.0
WN,DCA,-6.0
WN,DCA,-4.0
WN,DCA,8.0
WN,DCA,-6.0
WN,ABQ,-6.0
WN,MSY,-8.0
WN,PHX,-4.0
WN,PHX,18.0
WN,PHX,20.0
WN,PHX,17.0
WN,PHX,17.0
WN,PHX,-4.0
WN,MSY,-4.0
WN,PHX,42.0
WN,PHX,32.0
WN,PHX,66.0
WN,SLC,-3.0
WN,SJC,2.0
B6,PBI,32.0
WN,BUR,-3.0
WN,SJC,0.0
WN,MSY,-2.0
WN,BUR,-4.0
WN,BUR,-4.0
WN,MSY,-8.0
WN,MSY,-4.0
B6,PHX,29.0
WN,SJC,61.0
B6,BUR,0.0
WN,MSY,-1.0
WN,SLC,-1.0
WN,BUR,-4.0
WN,PHX,5.0
WN,PHX,-5.0
WN,PHX,-3.0
WN,PHX,63.0
WN,PHX,67.0
WN,SJC,-6.0
WN,SJC,-2.0
WN,PHX,0.0
WN,SJC,-7.0
WN,SJC,-7.0
WN,PHX,-6.0
B6,PHX,-1.0
B6,SLC,
B6,SLC,31.0
WN,PHX,-2.0
WN,MSY,-2.0
WN,PHX,-5.0
WN,ABQ,-1.0
WN,BDL,-1.0
WN,PHX,-4.0
WN,PHX,-5.0
WN,BDL,-2.0
WN,PHX,-5.0
WN,SLC,-4.0
WN,PHX,-3.0
WN,PHX,-5.0
WN,PHX,-4.0
WN,ABQ,-3.0
B6,PBI,-7.0
B6,PBI,-1.0
B6,DCA,-8.0
WN,SLC,0.0
WN,MSY,-3.0
WN,MSY,0.0
WN,MSY,-5.0
WN,PHX,-1.0
WN,PHX,-6.0
WN,PHX,1.0
WN,PHX,-2.0
WN,PHX,-5.0
WN,RNO,-3.0
WN,DCA,-6.0
WN,ABQ,-1.0
B6,DCA,-8.0
WN,DCA,-6.0
WN,ABQ,0.0
WN,BDL,-2.0
WN,SLC,-2.0
WN,ABQ,-2.0
B6,PBI,3.0
WN,PHX,-3.0
WN,RNO,0.0
WN,DCA,-5.0
B6,BDL,-3.0
WN,MSY,-3.0
WN,SLC,-3.0
WN,PHX,-5.0
WN,SJC,-4.0
WN,SJC,-3.0
WN,SJC,2.0
WN,DCA,-8.0
WN,SJC,-1.0
WN,SJC,-4.0
WN,BDL,-2.0
WN,SLC,9.0
WN,ABQ,0.0
WN,BDL,3.0
WN,SJC,-3.0
WN,PBI,-1.0
WN,DCA,-6.0
WN,ABQ,-2.0
WN,PHX,9.0
WN,DCA,-10.0
B6,DCA,-8.0
B6,DCA,-3.0
WN,BUR,-7.0
WN,SJC,-4.0
WN,SLC,2.0
WN,MSY,3.0
WN,RNO,-4.0
WN,DCA,-10.0
WN,ABQ,-3.0
WN,BUR,-7.0
WN,PHX,-5.0
WN,BUR,-6.0
WN,MSY,5.0
WN,PHX,-1.0
WN,BDL,-2.0
WN,PHX,6.0
B6,BDL,-2.0
WN,PHX,6.0
WN,MSY,-1.0
WN,PHX,44.0
WN,PHX,0.0
WN,PHX,-5.0
WN,BDL,0.0
WN,PHX,-3.0
WN,PHX,-2.0
WN,BDL,2.0
WN,SJC,36.0
WN,MSY,-6.0
WN,PHX,19.0
B6,PBI,-6.0
WN,BUR,-1.0
WN,SJC,2.0
WN,PHX,8.0
WN,BUR,-3.0
WN,SJC,-1.0
WN,DCA,-5.0
B6,DCA,-7.0
B6,DCA,-8.0
WN,BUR,-3.0
WN,MSY,1.0
WN,MSY,-2.0
WN,PHX,7.0
WN,PHX,5.0
WN,PHX,2.0
WN,RNO,-4.0
WN,ABQ,-2.0
B6,PBI,-4.0
WN,BUR,-2.0
WN,SJC,-3.0
WN,SLC,-2.0
WN,PHX,12.0
B6,BDL,-8.0
WN,BDL,-1.0
WN,SJC,-7.0
WN,SJC,-4.0
WN,BDL,3.0
WN,SJC,0.0
WN,DCA,-3.0
B6,DCA,-11.0
WN,PHX,39.0
B6,DCA,-6.0
WN,SJC,82.0
WN,PHX,-1.0
WN,PHX,-3.0
WN,PHX,-1.0
WN,PHX,0.0
WN,PHX,-7.0
WN,PHX,-5.0
WN,SJC,-4.0
WN,MSY,1.0
WN,PHX,-3.0
WN,PHX,1.0
WN,PHX,-3.0
WN,PHX,-5.0
WN,PHX,15.0
WN,SLC,1.0
WN,PBI,-5.0
WN,SJC,-2.0
WN,PHX,2.0
WN,DCA,-6.0
WN,DCA,-3.0
WN,BUR,-5.0
WN,MSY,-1.0
WN,PHX,-2.0
WN,PHX,3.0
WN,RNO,3.0
WN,ABQ,-4.0
B6,DCA,123.0
WN,BUR,-4.0
WN,SJC,-6.0
B6,BDL,2.0
WN,SLC,-4.0
WN,MSY,-3.0
WN,PHX,21.0
WN,DCA,-8.0
B6,PBI,-11.0
WN,PHX,-1.0
B6,MSY,-14.0
WN,PHX,1.0
WN,BUR,-3.0
WN,RNO,-1.0
WN,SJC,-1.0
WN,SJC,0.0
WN,PHX,-2.0
B6,DCA,-4.0
WN,SJC,0.0
WN,MSY,-3.0
B6,PBI,-9.0
WN,PHX,13.0
WN,BUR,-2.0
WN,PHX,0.0
WN,PHX,2.0
WN,PHX,11.0
WN,PHX,15.0
WN,PHX,5.0
WN,PHX,11.0
WN,PHX,1.0
WN,PHX,-2.0
WN,PHX,0.0
WN,PHX,12.0
WN,RNO,-1.0
WN,ABQ,-2.0
WN,PHX,1.0
WN,ABQ,1.0
WN,ABQ,-1.0
WN,MSY,-6.0
WN,PBI,-9.0
WN,PHX,0.0
WN,PHX,5.0
B6,BDL,-8.0
B6,DCA,-8.0
WN,PHX,1.0
WN,PHX,10.0
WN,SLC,-4.0
WN,BUR,-1.0
B6,PBI,36.0
WN,PBI,-1.0
WN,PHX,16.0
WN,ABQ,-5.0
WN,ABQ,-2.0
WN,SJC,-2.0
WN,SJC,5.0
WN,DCA,1.0
B6,DCA,10.0
B6,PBI,25.0
WN,SLC,5.0
WN,PHX,-1.0
WN,PHX,14.0
WN,PHX,0.0
WN,DCA,-5.0
B6,PBI,-11.0
WN,SLC,-4.0
WN,MSY,1.0
WN,MSY,-5.0
WN,PHX,24.0
WN,BUR,-3.0
WN,MSY,-1.0
WN,PHX,34.0
WN,BUR,-4.0
WN,SJC,-1.0
WN,PHX,7.0
WN,BUR,-4.0
WN,RNO,4.0
WN,DCA,-2.0
B6,DCA,-3.0
WN,BDL,10.0
WN,SLC,-2.0
WN,PHX,-1.0
WN,SJC,-7.0
WN,PHX,15.0
WN,PHX,2.0
WN,DCA,1.0
B6,PBI,18.0
WN,SJC,-2.0
WN,PHX,0.0
WN,PHX,-3.0
WN,DCA,-6.0
WN,DCA,-1.0
WN,BUR,-3.0
WN,SJC,-3.0
WN,PBI,1.0
WN,PHX,-3.0
WN,PHX,13.0
WN,DCA,-5.0
WN,DCA,-6.0
WN,ABQ,10.0
WN,PHX,12.0
WN,PHX,16.0
WN,ABQ,17.0
B6,PBI,7.0
B6,PBI,-4.0
WN,SJC,1.0
B6,BDL,-2.0
WN,MSY,-3.0
B6,DCA,14.0
WN,BUR,-1.0
WN,SJC,9.0
WN,SLC,43.0
WN,MSY,-1.0
WN,MSY,-5.0
WN,MSY,-9.0
B6,SLC,-7.0
WN,PHX,-3.0
WN,DCA,-5.0
WN,MSY,-2.0
WN,PHX,10.0
WN,PHX,-1.0
WN,RNO,4.0
WN,BUR,-2.0
B6,DCA,-5.0
WN,PHX,6.0
WN,ABQ,303.0
WN,PHX,2.0
WN,PHX,6.0
WN,PHX,30.0
B6,PBI,0.0
WN,BDL,-2.0
WN,PBI,81.0
WN,SJC,-1.0
WN,PHX,18.0
WN,ABQ,1.0
WN,PBI,-5.0
WN,PHX,12.0
WN,PHX,12.0
WN,PHX,17.0
WN,RNO,-3.0
WN,ABQ,37.0
B6,DCA,-3.0
WN,PHX,2.0
WN,SJC,-5.0
WN,SLC,85.0
WN,MSY,-5.0
WN,MSY,-5.0
WN,PHX,6.0
WN,PHX,14.0
WN,BUR,1.0
WN,PHX,-3.0
WN,PHX,-1.0
WN,BUR,-5.0
WN,BUR,-2.0
WN,BUR,-3.0
WN,SJC,14.0
WN,PHX,40.0
WN,DCA,-2.0
B6,DCA,-5.0
WN,SJC,1.0
WN,PHX,0.0
WN,BUR,15.0
WN,SJC,-5.0
WN,RNO,-3.0
WN,DCA,74.0
WN,SJC,0.0
WN,PHX,-1.0
B6,BDL,4.0
WN,BDL,-5.0
WN,DCA,-6.0
WN,RNO,17.0
WN,BDL,250.0
WN,SJC,-2.0
WN,MSY,1.0
WN,MSY,-8.0
WN,PHX,41.0
WN,MSY,-3.0
WN,DCA,2.0
B6,DCA,-8.0
WN,MSY,-5.0
WN,PHX,40.0
WN,ABQ,-2.0
WN,SLC,-3.0
WN,PHX,82.0
WN,PHX,1.0
B6,PBI,0.0
WN,RNO,-1.0
B6,DCA,-8.0
WN,MSY,-3.0
WN,PHX,13.0
WN,PHX,10.0
WN,BDL,5.0
WN,PHX,0.0
WN,PHX,9.0
WN,BUR,1.0
WN,BDL,1.0
WN,SJC,10.0
WN,SJC,24.0
WN,PHX,39.0
WN,PHX,43.0
WN,PHX,4.0
WN,SLC,11.0
WN,PHX,18.0
WN,DCA,-6.0
WN,ABQ,39.0
WN,MSY,3.0
WN,PHX,10.0
WN,SJC,-1.0
WN,PHX,-2.0
WN,BUR,-3.0
WN,MSY,-4.0
WN,DCA,-3.0
WN,DCA,-3.0
B6,DCA,-6.0
WN,SLC,-2.0
WN,PBI,-3.0
WN,PHX,8.0
B6,DCA,-5.0
WN,BUR,-1.0
WN,SJC,29.0
WN,MSY,25.0
WN,PHX,16.0
WN,PHX,9.0
WN,DCA,-3.0
WN,BUR,31.0
WN,MSY,0.0
WN,PHX,-3.0
WN,PHX,3.0
WN,SJC,-2.0
WN,ABQ,11.0
WN,SLC,5.0
B6,BDL,10.0
WN,SJC,14.0
WN,RNO,0.0
WN,DCA,0.0
WN,SLC,32.0
WN,MSY,7.0
WN,ABQ,17.0
WN,BUR,-1.0
WN,PHX,69.0
WN,RNO,-2.0
B6,PBI,8.0
WN,SJC,-4.0
WN,SJC,51.0
WN,PHX,-2.0
WN,ABQ,58.0
B6,MSY,-5.0
WN,BDL,18.0
WN,DCA,-3.0
WN,MSY,-8.0
WN,DCA,48.0
WN,DCA,12.0
B6,DCA,-11.0
WN,PHX,1.0
WN,BDL,14.0
WN,PHX,8.0
WN,BUR,-2.0
WN,SLC,54.0
WN,PHX,8.0
WN,PHX,6.0
WN,PHX,6.0
WN,MSY,18.0
WN,PHX,42.0
WN,PHX,28.0
WN,PHX,-1.0
WN,ABQ,70.0
B6,BDL,-3.0
WN,BUR,-3.0
WN,SJC,2.0
WN,SJC,28.0
WN,MSY,-3.0
WN,PHX,17.0
WN,PHX,21.0
WN,PHX,14.0
WN,PHX,3.0
B6,DCA,-10.0
B6,PBI,6.0
WN,BUR,0.0
WN,SJC,7.0
WN,PHX,27.0
WN,ABQ,9.0
WN,BDL,0.0
WN,PHX,1.0
WN,DCA,-3.0
WN,MSY,0.0
B6,DCA,-7.0
B6,PBI,39.0
WN,DCA,-4.0
B6,MSY,-13.0
WN,SLC,1.0
WN,PHX,-1.0
WN,SLC,-3.0
WN,SLC,2.0
WN,MSY,50.0
WN,PHX,27.0
WN,PHX,-5.0
WN,PHX,0.0
WN,MSY,-3.0
WN,MSY,0.0
WN,PHX,15.0
WN,BDL,9.0
WN,PBI,-4.0
WN,RNO,3.0
B6,SLC,45.0
WN,BUR,12.0
WN,SJC,1.0
WN,ABQ,8.0
WN,SJC,26.0
WN,PHX,81.0
WN,SJC,7.0
WN,MSY,15.0
WN,PHX,9.0
WN,BUR,8.0
WN,DCA,-4.0
WN,DCA,85.0
B6,DCA,-4.0
WN,MSY,4.0
WN,BUR,0.0
WN,PHX,21.0
WN,ABQ,46.0
B6,PBI,51.0
WN,BUR,33.0
WN,MSY,-4.0
B6,BDL,-10.0
WN,PHX,32.0
WN,PHX,30.0
WN,PHX,40.0
WN,PHX,63.0
WN,PHX,51.0
WN,ABQ,13.0
WN,ABQ,5.0
WN,PBI,6.0
WN,PHX,-3.0
WN,PHX,-3.0
WN,PHX,19.0
WN,PHX,24.0
WN,PHX,17.0
WN,DCA,52.0
B6,PBI,7.0
WN,RNO,9.0
WN,DCA,0.0
WN,MSY,-3.0
WN,PBI,-6.0
B6,DCA,-2.0
WN,BUR,-1.0
WN,PHX,10.0
WN,BUR,61.0
WN,SJC,-2.0
WN,PHX,13.0
WN,PHX,3.0
WN,PHX,14.0
WN,SJC,3.0
WN,SJC,51.0
WN,MSY,3.0
WN,PHX,56.0
WN,PHX,1.0
WN,DCA,89.0
B6,DCA,-5.0
WN,SJC,2.0
WN,PHX,0.0
WN,MSY,-3.0
WN,ABQ,28.0
WN,BUR,-1.0
WN,SJC,2.0
WN,SLC,-5.0
B6,PBI,-4.0
B6,DCA,-5.0
WN,SJC,56.0
WN,MSY,-4.0
WN,PHX,7.0
B6,PBI,90.0
WN,PHX,43.0
WN,PHX,8.0
WN,SJC,12.0
WN,BUR,1.0
WN,PHX,38.0
WN,RNO,32.0
WN,SJC,38.0
WN,SJC,14.0
WN,SLC,3.0
WN,PHX,40.0
B6,DCA,-10.0
WN,RNO,5.0
WN,DCA,14.0
WN,DCA,2.0
WN,DCA,-10.0
WN,DCA,-8.0
WN,ABQ,-7.0
WN,MSY,114.0
WN,PHX,
WN,PHX,10.0
WN,PHX,3.0
WN,PHX,4.0
WN,PHX,0.0
WN,PHX,0.0
WN,SLC,-4.0
WN,MSY,3.0
WN,PHX,7.0
WN,PHX,6.0
WN,PHX,2.0
WN,SJC,1.0
B6,PBI,54.0
WN,BUR,-1.0
WN,SJC,0.0
WN,MSY,66.0
WN,BUR,2.0
WN,BUR,-3.0
WN,MSY,-2.0
B6,PHX,51.0
WN,MSY,10.0
WN,SJC,25.0
B6,BUR,-4.0
WN,SLC,-3.0
WN,MSY,-7.0
WN,BUR,20.0
WN,PHX,-6.0
WN,PHX,-4.0
WN,PHX,-3.0
WN,PHX,40.0
WN,SJC,2.0
WN,SJC,-2.0
WN,PHX,42.0
WN,SJC,-3.0
WN,SJC,-5.0
WN,PHX,7.0
B6,PHX,35.0
WN,PHX,-4.0
B6,SJC,-6.0
B6,SLC,19.0
B6,SLC,-1.0
B6,ABQ,-7.0
WN,PHX,2.0
WN,MSY,-2.0
WN,PHX,-3.0
WN,ABQ,-4.0
WN,PHX,-4.0
WN,PHX,-3.0
WN,BDL,-5.0
WN,PHX,-4.0
WN,BDL,-6.0
WN,PHX,-5.0
WN,PHX,-2.0
WN,PHX,-3.0
WN,SLC,-4.0
WN,ABQ,1.0
B6,PBI,-4.0
B6,PBI,20.0
B6,DCA,-5.0
WN,DCA,-7.0
WN,MSY,-5.0
WN,MSY,-3.0
WN,MSY,
WN,PHX,-3.0
WN,PHX,-4.0
WN,PHX,0.0
WN,PHX,-5.0
WN,PHX,9.0
WN,RNO,-3.0
WN,SLC,1.0
WN,ABQ,2.0
B6,DCA,-6.0
WN,DCA,
WN,ABQ,-3.0
WN,SLC,0.0
WN,ABQ,3.0
WN,BDL,-7.0
B6,PBI,-1.0
WN,DCA,7.0
WN,PHX,-4.0
WN,RNO,-8.0
B6,BDL,-4.0
WN,MSY,-4.0
WN,PHX,-4.0
WN,SLC,-5.0
WN,DCA,-2.0
WN,SJC,-2.0
WN,SJC,6.0
WN,SJC,2.0
WN,SJC,-1.0
WN,SJC,-4.0
WN,SLC,-3.0
WN,ABQ,-1.0
WN,BDL,-2.0
WN,SJC,0.0
WN,BDL,0.0
WN,DCA,-6.0
WN,PBI,0.0
WN,ABQ,-4.0
WN,DCA,-4.0
WN,PHX,10.0
B6,DCA,-5.0
B6,DCA,
WN,DCA,-2.0
WN,MSY,-2.0
WN,RNO,-6.0
WN,SJC,1.0
WN,SLC,-1.0
WN,ABQ,-4.0
WN,BUR,-5.0
WN,PHX,5.0
WN,BUR,-5.0
WN,MSY,-4.0
WN,PHX,5.0
WN,BUR,-7.0
WN,PHX,80.0
WN,BDL,-2.0
B6,BDL,-11.0
WN,PHX,-3.0
WN,MSY,-4.0
WN,PHX,12.0
WN,PHX,-3.0
WN,PHX,-3.0
WN,PHX,-4.0
WN,PHX,3.0
WN,BDL,-1.0
WN,MSY,1.0
WN,PHX,-1.0
WN,SJC,-1.0
WN,BDL,-4.0
B6,PBI,-10.0
WN,PHX,3.0
WN,SJC,-2.0
WN,BUR,-1.0
WN,DCA,
WN,SJC,-4.0
WN,BUR,22.0
B6,DCA,-12.0
B6,DCA,-8.0
WN,MSY,4.0
WN,MSY,-1.0
WN,PHX,2.0
WN,PHX,-3.0
WN,PHX,-4.0
WN,RNO,-1.0
WN,ABQ,3.0
WN,BUR,-2.0
B6,PBI,-7.0
WN,SJC,-4.0
WN,SLC,-3.0
WN,BUR,-3.0
WN,PHX,12.0
B6,BDL,-6.0
WN,SJC,-2.0
WN,SJC,-2.0
WN,BDL,0.0
WN,DCA,
WN,SJC,-2.0
WN,BDL,-4.0
B6,DCA,-2.0
WN,PHX,2.0
B6,DCA,-3.0
WN,PHX,3.0
WN,PHX,-1.0
WN,PHX,-5.0
WN,PHX,-1.0
WN,PHX,-5.0
WN,PHX,-3.0
WN,SJC,0.0
WN,MSY,-4.0
WN,PHX,-4.0
WN,PHX,-2.0
WN,PHX,4.0
WN,PHX,-5.0
WN,SJC,-3.0
WN,PHX,0.0
WN,PBI,-7.0
WN,SLC,-6.0
WN,DCA,-2.0
WN,DCA,-5.0
WN,PHX,0.0
WN,SJC,-1.0
WN,MSY,11.0
WN,PHX,2.0
WN,PHX,-5.0
WN,BUR,-1.0
WN,RNO,-5.0
WN,ABQ,-3.0
B6,DCA,-6.0
WN,SJC,-5.0
WN,BUR,-2.0
B6,BDL,-9.0
WN,MSY,115.0
WN,SLC,-3.0
WN,DCA,-4.0
WN,PHX,3.0
B6,PBI,-6.0
WN,PHX,-2.0
B6,MSY,-1.0
WN,PHX,1.0
WN,RNO,-3.0
WN,BUR,-1.0
WN,PHX,26.0
WN,SJC,-2.0
WN,SJC,-3.0
B6,DCA,-7.0
WN,MSY,0.0
WN,SJC,225.0
B6,PBI,-7.0
WN,PHX,-1.0
WN,PHX,183.0
WN,PHX,6.0
WN,PHX,8.0
WN,PHX,1.0
WN,PHX,-2.0
WN,PHX,27.0
WN,BUR,-3.0
WN,PHX,16.0
WN,PHX,74.0
WN,PHX,23.0
WN,PHX,23.0
WN,RNO,0.0
WN,ABQ,-3.0
WN,PHX,101.0
WN,ABQ,2.0
WN,ABQ,-4.0
WN,MSY,-2.0
WN,PBI,107.0
WN,PHX,5.0
WN,PHX,44.0
B6,BDL,8.0
B6,DCA,
WN,PHX,30.0
WN,PHX,9.0
WN,SLC,-1.0
WN,BUR,-4.0
B6,PBI,-2.0
WN,PBI,-2.0
WN,PHX,23.0
WN,ABQ,-2.0
WN,ABQ,0.0
WN,DCA,-3.0
WN,SJC,4.0
WN,SJC,-2.0
B6,DCA,5.0
B6,PBI,
WN,DCA,-7.0
WN,PHX,2.0
WN,PHX,5.0
WN,PHX,0.0
WN,SLC,-2.0
B6,PBI,-9.0
WN,MSY,-7.0
WN,MSY,0.0
WN,PHX,29.0
WN,SLC,-3.0
WN,MSY,96.0
WN,BUR,-1.0
WN,PHX,8.0
WN,PHX,-1.0
WN,SJC,2.0
WN,BUR,-1.0
WN,DCA,-3.0
WN,RNO,-5.0
WN,BUR,1.0
B6,DCA,
WN,PHX,2.0
WN,SLC,0.0
WN,BDL,
WN,SJC,0.0
WN,DCA,-1.0
WN,PHX,36.0
WN,PHX,-4.0
WN,DCA,22.0
WN,DCA,1.0
WN,PHX,-2.0
WN,PHX,-6.0
WN,SJC,-7.0
B6,PBI,2.0
WN,DCA,-4.0
WN,DCA,-4.0
WN,PBI,78.0
WN,PHX,6.0
WN,PHX,9.0
WN,SJC,3.0
WN,ABQ,65.0
WN,BUR,22.0
WN,PHX,14.0
WN,PHX,5.0
WN,ABQ,17.0
B6,PBI,7.0
B6,PBI,
WN,SJC,3.0
B6,BDL,-4.0
WN,MSY,1.0
B6,DCA,-5.0
WN,MSY,-3.0
WN,SJC,30.0
WN,SLC,0.0
WN,BUR,2.0
WN,MSY,16.0
WN,MSY,-1.0
B6,SLC,-10.0
WN,DCA,-2.0
WN,PHX,-3.0
WN,MSY,-2.0
WN,PHX,22.0
WN,PHX,10.0
WN,RNO,5.0
WN,BUR,13.0
B6,DCA,1.0
WN,PHX,9.0
WN,ABQ,47.0
WN,PHX,11.0
WN,PHX,3.0
WN,PHX,36.0
B6,PBI,15.0
WN,PBI,137.0
WN,BDL,43.0
WN,PHX,3.0
WN,SJC,-6.0
WN,ABQ,5.0
WN,PBI,22.0
WN,PHX,-2.0
WN,PHX,12.0
WN,PHX,0.0
WN,RNO,-4.0
WN,ABQ,26.0
B6,DCA,2.0
WN,PHX,29.0
WN,MSY,141.0
WN,SJC,6.0
WN,SLC,3.0
WN,MSY,-7.0
WN,PHX,84.0
WN,PHX,50.0
WN,PHX,21.0
WN,PHX,17.0
WN,BUR,8.0
WN,DCA,12.0
WN,PHX,2.0
WN,SJC,7.0
WN,BUR,0.0
WN,BUR,-4.0
WN,BUR,-3.0
B6,DCA,-7.0
WN,PHX,13.0
WN,SJC,0.0
WN,DCA,62.0
WN,RNO,-7.0
WN,SJC,-2.0
WN,BUR,5.0
WN,PHX,-1.0
WN,SJC,92.0
B6,BDL,-4.0
WN,DCA,13.0
WN,BDL,-1.0
WN,RNO,12.0
WN,MSY,12.0
WN,MSY,-3.0
WN,PHX,3.0
WN,SJC,-3.0
WN,BDL,5.0
WN,DCA,-3.0
WN,MSY,-7.0
B6,DCA,149.0
WN,MSY,-3.0
WN,PHX,4.0
WN,ABQ,-5.0
